SnapshotDate,SnapshotDateKey,LoanID,PoolID,DPD_Days,DPD_Bucket,DPD_Bucket_Prior,RollFlag,CurrentBalance,RBI_SMA_Class,CureFlag,RepossessionFlag,WriteOffFlag
2024-05-30,20240530,L2400249,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,428874.94,SMA-0,False,False,False
2024-06-30,20240630,L2400249,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,428874.94,SMA-0,False,False,False
2024-07-30,20240730,L2400249,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,428874.94,Standard,True,False,False
2024-08-30,20240830,L2400249,ZAAUTO2024-1,0,Current,Current,Same,428874.94,Standard,False,False,False
2024-09-30,20240930,L2400249,ZAAUTO2024-1,0,Current,Current,Same,428874.94,Standard,False,False,False
2024-10-30,20241030,L2400249,ZAAUTO2024-1,0,Current,Current,Same,428874.94,Standard,False,False,False
2023-11-30,20231130,L2400250,ZAAUTO2024-1,30,30-59 DPD,Current,Same,302828.33,SMA-0,False,False,False
2023-12-30,20231230,L2400250,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,302828.33,SMA-0,False,False,False
2024-01-30,20240130,L2400250,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,302828.33,SMA-0,False,False,False
2024-02-29,20240229,L2400250,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,302828.33,SMA-0,False,False,False
2024-03-30,20240330,L2400250,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,302828.33,SMA-0,False,False,False
2024-04-30,20240430,L2400250,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,302828.33,SMA-0,False,False,False
2024-05-30,20240530,L2400250,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,302828.33,SMA-1,False,False,False
2024-06-30,20240630,L2400250,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,302828.33,SMA-0,False,False,False
2024-07-30,20240730,L2400250,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,302828.33,SMA-1,False,False,False
2024-08-30,20240830,L2400250,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,302828.33,SMA-0,False,False,False
2024-09-30,20240930,L2400250,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,302828.33,Standard,True,False,False
2024-10-30,20241030,L2400250,ZAAUTO2024-1,0,Current,Current,Same,302828.33,Standard,False,False,False
2023-11-30,20231130,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2023-12-30,20231230,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2024-01-30,20240130,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2024-02-29,20240229,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2024-03-30,20240330,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2024-04-30,20240430,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2024-05-30,20240530,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2024-06-30,20240630,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2024-07-30,20240730,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2024-08-30,20240830,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2024-09-30,20240930,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2024-10-30,20241030,L2400251,ZAAUTO2024-1,0,Current,Current,Same,450283.04,Standard,False,False,False
2023-11-30,20231130,L2400252,ZAAUTO2024-1,30,30-59 DPD,Current,Same,777984.66,SMA-0,False,False,False
2023-12-30,20231230,L2400252,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,777984.66,SMA-1,False,False,False
2024-01-30,20240130,L2400252,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,777984.66,SMA-0,False,False,False
2024-02-29,20240229,L2400252,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,777984.66,SMA-0,False,False,False
2024-03-30,20240330,L2400252,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,777984.66,Standard,True,False,False
2024-04-30,20240430,L2400252,ZAAUTO2024-1,0,Current,Current,Same,777984.66,Standard,False,False,False
2024-05-30,20240530,L2400252,ZAAUTO2024-1,0,Current,Current,Same,777984.66,Standard,False,False,False
2024-06-30,20240630,L2400252,ZAAUTO2024-1,0,Current,Current,Same,777984.66,Standard,False,False,False
2024-07-30,20240730,L2400252,ZAAUTO2024-1,0,Current,Current,Same,777984.66,Standard,False,False,False
2024-08-30,20240830,L2400252,ZAAUTO2024-1,0,Current,Current,Same,777984.66,Standard,False,False,False
2024-09-30,20240930,L2400252,ZAAUTO2024-1,0,Current,Current,Same,777984.66,Standard,False,False,False
2024-10-30,20241030,L2400252,ZAAUTO2024-1,0,Current,Current,Same,777984.66,Standard,False,False,False
2023-11-30,20231130,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2023-12-30,20231230,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2024-01-30,20240130,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2024-02-29,20240229,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2024-03-30,20240330,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2024-04-30,20240430,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2024-05-30,20240530,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2024-06-30,20240630,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2024-07-30,20240730,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2024-08-30,20240830,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2024-09-30,20240930,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2024-10-30,20241030,L2400253,ZAAUTO2024-1,0,Current,Current,Same,95979.82,Standard,False,False,False
2023-11-30,20231130,L2400254,ZAAUTO2024-1,30,30-59 DPD,Current,Same,393513.52,SMA-0,False,False,False
2023-12-30,20231230,L2400254,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,393513.52,SMA-0,False,False,False
2024-01-30,20240130,L2400254,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,393513.52,SMA-0,False,False,False
2024-02-29,20240229,L2400254,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,393513.52,SMA-0,False,False,False
2024-03-30,20240330,L2400254,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,393513.52,SMA-1,False,False,False
2024-04-30,20240430,L2400254,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,393513.52,SMA-0,False,False,False
2024-05-30,20240530,L2400254,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,393513.52,SMA-0,False,False,False
2024-06-30,20240630,L2400254,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,393513.52,SMA-0,False,False,False
2024-07-30,20240730,L2400254,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,393513.52,SMA-0,False,False,False
2024-08-30,20240830,L2400254,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,393513.52,Standard,True,False,False
2024-09-30,20240930,L2400254,ZAAUTO2024-1,0,Current,Current,Same,393513.52,Standard,False,False,False
2024-10-30,20241030,L2400254,ZAAUTO2024-1,0,Current,Current,Same,393513.52,Standard,False,False,False
2023-11-30,20231130,L2400255,ZAAUTO2024-1,79,60-89 DPD,Current,Same,761683.3,SMA-2,False,False,False
2023-12-30,20231230,L2400255,ZAAUTO2024-1,79,60-89 DPD,60-89 DPD,Same,761683.3,SMA-2,False,False,False
2024-01-30,20240130,L2400255,ZAAUTO2024-1,79,60-89 DPD,60-89 DPD,Same,761683.3,SMA-2,False,False,False
2024-02-29,20240229,L2400255,ZAAUTO2024-1,109,90+ DPD,60-89 DPD,Forward Roll,761683.3,NPA,False,False,False
2024-03-30,20240330,L2400255,ZAAUTO2024-1,139,90+ DPD,90+ DPD,Same,761683.3,NPA,False,False,False
2024-04-30,20240430,L2400255,ZAAUTO2024-1,139,90+ DPD,90+ DPD,Same,761683.3,NPA,False,True,False
2024-05-30,20240530,L2400255,ZAAUTO2024-1,109,90+ DPD,90+ DPD,Same,761683.3,NPA,False,False,False
2024-06-30,20240630,L2400255,ZAAUTO2024-1,109,90+ DPD,90+ DPD,Same,761683.3,NPA,False,False,False
2024-07-30,20240730,L2400255,ZAAUTO2024-1,109,90+ DPD,90+ DPD,Same,761683.3,NPA,False,False,False
2024-08-30,20240830,L2400255,ZAAUTO2024-1,139,90+ DPD,90+ DPD,Same,761683.3,NPA,False,False,False
2024-09-30,20240930,L2400255,ZAAUTO2024-1,169,90+ DPD,90+ DPD,Same,761683.3,NPA,False,False,False
2024-10-30,20241030,L2400255,ZAAUTO2024-1,169,90+ DPD,90+ DPD,Same,761683.3,NPA,False,False,False
2023-11-30,20231130,L2400256,ZAAUTO2024-1,0,Current,Current,Same,848563.88,Standard,False,False,False
2023-12-30,20231230,L2400256,ZAAUTO2024-1,0,Current,Current,Same,848563.88,Standard,False,False,False
2024-01-30,20240130,L2400256,ZAAUTO2024-1,0,Current,Current,Same,848563.88,Standard,False,False,False
2024-02-29,20240229,L2400256,ZAAUTO2024-1,0,Current,Current,Same,848563.88,Standard,False,False,False
2024-03-30,20240330,L2400256,ZAAUTO2024-1,0,Current,Current,Same,848563.88,Standard,False,False,False
2024-04-30,20240430,L2400256,ZAAUTO2024-1,0,Current,Current,Same,848563.88,Standard,False,False,False
2024-05-30,20240530,L2400256,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,848563.88,SMA-0,False,False,False
2024-06-30,20240630,L2400256,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,848563.88,SMA-0,False,False,False
2024-07-30,20240730,L2400256,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,848563.88,Standard,True,False,False
2024-08-30,20240830,L2400256,ZAAUTO2024-1,0,Current,Current,Same,848563.88,Standard,False,False,False
2024-09-30,20240930,L2400256,ZAAUTO2024-1,0,Current,Current,Same,848563.88,Standard,False,False,False
2024-10-30,20241030,L2400256,ZAAUTO2024-1,0,Current,Current,Same,848563.88,Standard,False,False,False
2023-11-30,20231130,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2023-12-30,20231230,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2024-01-30,20240130,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2024-02-29,20240229,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2024-03-30,20240330,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2024-04-30,20240430,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2024-05-30,20240530,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2024-06-30,20240630,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2024-07-30,20240730,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2024-08-30,20240830,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2024-09-30,20240930,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2024-10-30,20241030,L2400257,ZAAUTO2024-1,0,Current,Current,Same,579916.36,Standard,False,False,False
2023-11-30,20231130,L2400258,ZAAUTO2024-1,141,90+ DPD,Current,Same,606372.13,NPA,False,False,False
2023-12-30,20231230,L2400258,ZAAUTO2024-1,141,90+ DPD,90+ DPD,Same,606372.13,NPA,False,False,False
2024-01-30,20240130,L2400258,ZAAUTO2024-1,141,90+ DPD,90+ DPD,Same,606372.13,NPA,False,False,False
2024-02-29,20240229,L2400258,ZAAUTO2024-1,141,90+ DPD,90+ DPD,Same,606372.13,NPA,False,False,False
2024-03-30,20240330,L2400258,ZAAUTO2024-1,141,90+ DPD,90+ DPD,Same,606372.13,NPA,False,False,False
2024-04-30,20240430,L2400258,ZAAUTO2024-1,141,90+ DPD,90+ DPD,Same,606372.13,NPA,False,False,False
2024-05-30,20240530,L2400258,ZAAUTO2024-1,141,90+ DPD,90+ DPD,Same,606372.13,NPA,False,False,False
2024-06-30,20240630,L2400258,ZAAUTO2024-1,141,90+ DPD,90+ DPD,Same,606372.13,NPA,False,False,False
2024-07-30,20240730,L2400258,ZAAUTO2024-1,111,90+ DPD,90+ DPD,Same,606372.13,NPA,False,False,False
2024-08-30,20240830,L2400258,ZAAUTO2024-1,81,60-89 DPD,90+ DPD,Backward Roll,606372.13,SMA-2,False,False,False
2024-09-30,20240930,L2400258,ZAAUTO2024-1,81,60-89 DPD,60-89 DPD,Same,606372.13,SMA-2,False,False,False
2024-10-30,20241030,L2400258,ZAAUTO2024-1,51,30-59 DPD,60-89 DPD,Backward Roll,606372.13,SMA-1,False,False,False
2023-11-30,20231130,L2400259,ZAAUTO2024-1,30,30-59 DPD,Current,Same,510282.22,SMA-0,False,False,False
2023-12-30,20231230,L2400259,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,510282.22,SMA-1,False,False,False
2024-01-30,20240130,L2400259,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,510282.22,SMA-1,False,False,False
2024-02-29,20240229,L2400259,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,510282.22,SMA-1,False,False,False
2024-03-30,20240330,L2400259,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,510282.22,SMA-0,False,False,False
2024-04-30,20240430,L2400259,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,510282.22,SMA-0,False,False,False
2024-05-30,20240530,L2400259,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,510282.22,SMA-1,False,False,False
2024-06-30,20240630,L2400259,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,510282.22,SMA-1,False,False,False
2024-07-30,20240730,L2400259,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,510282.22,SMA-0,False,False,False
2024-08-30,20240830,L2400259,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,510282.22,Standard,True,False,False
2024-09-30,20240930,L2400259,ZAAUTO2024-1,0,Current,Current,Same,510282.22,Standard,False,False,False
2024-10-30,20241030,L2400259,ZAAUTO2024-1,0,Current,Current,Same,510282.22,Standard,False,False,False
2023-11-30,20231130,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2023-12-30,20231230,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2024-01-30,20240130,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2024-02-29,20240229,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2024-03-30,20240330,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2024-04-30,20240430,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2024-05-30,20240530,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2024-06-30,20240630,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2024-07-30,20240730,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2024-08-30,20240830,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2024-09-30,20240930,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2024-10-30,20241030,L2400260,ZAAUTO2024-1,0,Current,Current,Same,740968.25,Standard,False,False,False
2023-11-30,20231130,L2400261,ZAAUTO2024-1,0,Current,Current,Same,306048.04,Standard,False,False,False
2023-12-30,20231230,L2400261,ZAAUTO2024-1,0,Current,Current,Same,306048.04,Standard,False,False,False
2024-01-30,20240130,L2400261,ZAAUTO2024-1,0,Current,Current,Same,306048.04,Standard,False,False,False
2024-02-29,20240229,L2400261,ZAAUTO2024-1,0,Current,Current,Same,306048.04,Standard,False,False,False
2024-03-30,20240330,L2400261,ZAAUTO2024-1,0,Current,Current,Same,306048.04,Standard,False,False,False
2024-04-30,20240430,L2400261,ZAAUTO2024-1,0,Current,Current,Same,306048.04,Standard,False,False,False
2024-05-30,20240530,L2400261,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,306048.04,SMA-0,False,False,False
2024-06-30,20240630,L2400261,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,306048.04,Standard,True,False,False
2024-07-30,20240730,L2400261,ZAAUTO2024-1,0,Current,Current,Same,306048.04,Standard,False,False,False
2024-08-30,20240830,L2400261,ZAAUTO2024-1,0,Current,Current,Same,306048.04,Standard,False,False,False
2024-09-30,20240930,L2400261,ZAAUTO2024-1,0,Current,Current,Same,306048.04,Standard,False,False,False
2024-10-30,20241030,L2400261,ZAAUTO2024-1,0,Current,Current,Same,306048.04,Standard,False,False,False
2023-11-30,20231130,L2400262,ZAAUTO2024-1,0,Current,Current,Same,127489.39,Standard,False,False,False
2023-12-30,20231230,L2400262,ZAAUTO2024-1,0,Current,Current,Same,127489.39,Standard,False,False,False
2024-01-30,20240130,L2400262,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,127489.39,SMA-0,False,False,False
2024-02-29,20240229,L2400262,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,127489.39,Standard,True,False,False
2024-03-30,20240330,L2400262,ZAAUTO2024-1,0,Current,Current,Same,127489.39,Standard,False,False,False
2024-04-30,20240430,L2400262,ZAAUTO2024-1,0,Current,Current,Same,127489.39,Standard,False,False,False
2024-05-30,20240530,L2400262,ZAAUTO2024-1,0,Current,Current,Same,127489.39,Standard,False,False,False
2024-06-30,20240630,L2400262,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,127489.39,SMA-0,False,False,False
2024-07-30,20240730,L2400262,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,127489.39,SMA-0,False,False,False
2024-08-30,20240830,L2400262,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,127489.39,Standard,True,False,False
2024-09-30,20240930,L2400262,ZAAUTO2024-1,0,Current,Current,Same,127489.39,Standard,False,False,False
2024-10-30,20241030,L2400262,ZAAUTO2024-1,0,Current,Current,Same,127489.39,Standard,False,False,False
2023-11-30,20231130,L2400263,ZAAUTO2024-1,60,60-89 DPD,Current,Same,654404.86,SMA-1,False,False,False
2023-12-30,20231230,L2400263,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,654404.86,SMA-1,False,False,False
2024-01-30,20240130,L2400263,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,654404.86,SMA-1,False,False,False
2024-02-29,20240229,L2400263,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,654404.86,SMA-0,False,False,False
2024-03-30,20240330,L2400263,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,654404.86,SMA-0,False,False,False
2024-04-30,20240430,L2400263,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,654404.86,SMA-0,False,False,False
2024-05-30,20240530,L2400263,ZAAUTO2024-1,60,60-89 DPD,30-59 DPD,Forward Roll,654404.86,SMA-1,False,False,False
2024-06-30,20240630,L2400263,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,654404.86,SMA-1,False,False,False
2024-07-30,20240730,L2400263,ZAAUTO2024-1,60,60-89 DPD,60-89 DPD,Same,654404.86,SMA-1,False,False,False
2024-08-30,20240830,L2400263,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,654404.86,SMA-0,False,False,False
2024-09-30,20240930,L2400263,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,654404.86,Standard,True,False,False
2024-10-30,20241030,L2400263,ZAAUTO2024-1,0,Current,Current,Same,654404.86,Standard,False,False,False
2023-11-30,20231130,L2400264,ZAAUTO2024-1,90,90+ DPD,Current,Same,890603.45,NPA,False,False,False
2023-12-30,20231230,L2400264,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,890603.45,NPA,False,False,False
2024-01-30,20240130,L2400264,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,890603.45,NPA,False,False,False
2024-02-29,20240229,L2400264,ZAAUTO2024-1,120,90+ DPD,90+ DPD,Same,890603.45,NPA,False,False,False
2024-03-30,20240330,L2400264,ZAAUTO2024-1,90,90+ DPD,90+ DPD,Same,890603.45,NPA,False,False,False
2024-04-30,20240430,L2400264,ZAAUTO2024-1,60,60-89 DPD,90+ DPD,Backward Roll,890603.45,SMA-1,False,False,False
2024-05-30,20240530,L2400264,ZAAUTO2024-1,30,30-59 DPD,60-89 DPD,Backward Roll,890603.45,SMA-0,False,False,False
2024-06-30,20240630,L2400264,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,890603.45,SMA-0,False,False,False
2024-07-30,20240730,L2400264,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,890603.45,SMA-0,False,False,False
2024-08-30,20240830,L2400264,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,890603.45,Standard,True,False,False
2024-09-30,20240930,L2400264,ZAAUTO2024-1,0,Current,Current,Same,890603.45,Standard,False,False,False
2024-10-30,20241030,L2400264,ZAAUTO2024-1,0,Current,Current,Same,890603.45,Standard,False,False,False
2023-11-30,20231130,L2400265,ZAAUTO2024-1,0,Current,Current,Same,877502.9,Standard,False,False,False
2023-12-30,20231230,L2400265,ZAAUTO2024-1,0,Current,Current,Same,877502.9,Standard,False,False,False
2024-01-30,20240130,L2400265,ZAAUTO2024-1,0,Current,Current,Same,877502.9,Standard,False,False,False
2024-02-29,20240229,L2400265,ZAAUTO2024-1,0,Current,Current,Same,877502.9,Standard,False,False,False
2024-03-30,20240330,L2400265,ZAAUTO2024-1,0,Current,Current,Same,877502.9,Standard,False,False,False
2024-04-30,20240430,L2400265,ZAAUTO2024-1,0,Current,Current,Same,877502.9,Standard,False,False,False
2024-05-30,20240530,L2400265,ZAAUTO2024-1,0,Current,Current,Same,877502.9,Standard,False,False,False
2024-06-30,20240630,L2400265,ZAAUTO2024-1,0,Current,Current,Same,877502.9,Standard,False,False,False
2024-07-30,20240730,L2400265,ZAAUTO2024-1,0,Current,Current,Same,877502.9,Standard,False,False,False
2024-08-30,20240830,L2400265,ZAAUTO2024-1,0,Current,Current,Same,877502.9,Standard,False,False,False
2024-09-30,20240930,L2400265,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,877502.9,SMA-0,False,False,False
2024-10-30,20241030,L2400265,ZAAUTO2024-1,0,Current,30-59 DPD,Backward Roll,877502.9,Standard,True,False,False
2023-11-30,20231130,L2400266,ZAAUTO2024-1,0,Current,Current,Same,587999.72,Standard,False,False,False
2023-12-30,20231230,L2400266,ZAAUTO2024-1,0,Current,Current,Same,587999.72,Standard,False,False,False
2024-01-30,20240130,L2400266,ZAAUTO2024-1,30,30-59 DPD,Current,Forward Roll,587999.72,SMA-0,False,False,False
2024-02-29,20240229,L2400266,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,587999.72,SMA-0,False,False,False
2024-03-30,20240330,L2400266,ZAAUTO2024-1,30,30-59 DPD,30-59 DPD,Same,587999.72,SMA-0,False,False,False
